transaction_id,amount,transaction_type,sender_bank,receiver_bank,location,timestamp,hour,day_of_week,is_night,device_score,velocity,is_new_device,is_round_amount,location_change,is_fraud,amount_log,amount_anomaly,hour_sin,hour_cos,risk_score
TXN816721935,2418.5,P2P,Axis,PNB,Hyderabad,2024-12-18T08:27:49,8,2,0,27.272104980842208,3,0,0,0,0,7.791316186233373,0.18164652993503563,0.8660254037844387,-0.4999999999999998,18.408841992336882
TXN543073810,50.0,P2M,SBI,SBI,Hyderabad,2024-08-07T18:28:06,18,2,0,42.467320131861534,1,0,0,0,0,3.9318256327243257,0.5048967525062706,-1.0,-1.8369701987210297e-16,19.486928052744613
TXN159007249,661.86,QR,PNB,Kotak,Kolkata,2024-01-10T13:24:28,13,2,0,22.55171461658836,1,0,0,0,0,6.496563806500526,0.42139078620589665,-0.2588190451025208,-0.9659258262890683,11.520685846635343
TXN902163136,3750.53,P2P,BOB,HDFC,Bangalore,2024-05-13T16:51:47,16,0,0,19.80770537637463,3,0,0,0,0,8.229919035755088,0.00014742994318362913,-0.8660254037844384,-0.5000000000000004,15.423082150549853
TXN665590920,9511.75,Collect,Kotak,BOB,Ahmedabad,2024-07-02T14:29:58,14,1,0,33.72031344204622,3,0,0,0,0,9.160388283033532,0.7864322715230235,-0.4999999999999997,-0.8660254037844388,20.988125376818488
TXN385596583,235.97,Collect,SBI,HDFC,Pune,2024-01-31T17:05:26,17,2,0,22.011792361355177,1,0,0,0,0,5.467933550844437,0.4795157755623937,-0.9659258262890683,-0.25881904510252063,11.30471694454207
TXN508063895,50.0,P2M,Axis,HDFC,Jaipur,2024-05-27T14:26:41,14,0,0,33.14587975172878,1,0,0,0,0,3.9318256327243257,0.5048967525062706,-0.4999999999999997,-0.8660254037844388,15.758351900691512
TXN999373427,370.74,P2M,PNB,Kotak,Bangalore,2024-02-11T12:02:49,12,6,0,25.10275702811141,2,0,0,0,0,5.9181946851802065,0.46112251717272706,1.2246467991473532e-16,-1.0,15.041102811244563
TXN506982384,1378.52,QR,BOB,ICICI,Ahmedabad,2024-05-18T17:12:16,17,5,0,35.08402182688614,1,0,0,0,0,7.22949089155877,0.3235818334898733,-0.9659258262890683,-0.25881904510252063,16.53360873075446
TXN469865880,817.29,QR,SBI,ICICI,Kolkata,2024-10-01T11:57:05,11,1,0,15.055276945427716,3,0,0,0,0,6.70721679700162,0.40017787419650375,0.258819045102521,-0.9659258262890682,13.522110778171086
TXN483136076,6438.06,QR,HDFC,PNB,Bangalore,2024-09-22T10:47:30,10,6,0,25.94862944727113,2,0,0,1,0,8.770137845711885,0.3669385089665619,0.49999999999999994,-0.8660254037844387,25.379451778908454
TXN456024236,2072.01,QR,ICICI,SBI,Delhi,2024-06-26T17:22:32,17,2,0,28.921393737201324,1,0,0,0,0,7.636756936350821,0.22893509637738613,-0.9659258262890683,-0.25881904510252063,14.06855749488053
TXN744608484,974.19,P2M,BOB,SBI,Ahmedabad,2024-03-23T12:36:09,12,5,0,10.118663257919204,3,0,0,0,0,6.882632323807678,0.37876433823643335,1.2246467991473532e-16,-1.0,11.547465303167682
TXN116349139,3231.59,P2P,BOB,HDFC,Pune,2024-08-16T19:01:38,19,4,0,13.24137648135137,2,0,0,0,0,8.081038952485804,0.0706769190123227,-0.9659258262890684,0.2588190451025203,10.296550592540548
TXN551223931,6512.4,P2M,HDFC,HDFC,Bangalore,2024-06-16T20:15:52,20,6,0,34.57851597919945,1,0,0,0,0,8.781616872290817,0.377084348757968,-0.8660254037844386,0.5000000000000001,16.33140639167978
TXN321709527,7914.86,P2M,Axis,Axis,Pune,2024-02-16T19:36:45,19,4,0,35.64987302124121,2,0,0,0,0,8.976623620866214,0.5684905160145668,-0.9659258262890684,0.2588190451025203,19.259949208496487
TXN462206245,976.07,P2P,BOB,ICICI,Lucknow,2024-09-18T16:25:01,16,2,0,44.99377578765099,2,0,0,0,0,6.884558297377935,0.3785077579457709,-0.8660254037844384,-0.5000000000000004,22.997510315060396
TXN483471893,8225.46,P2M,PNB,Axis,Mumbai,2024-10-24T14:55:46,14,3,0,16.844038490894,1,0,0,0,0,9.015111067479747,0.6108808555250695,-0.4999999999999997,-0.8660254037844388,9.2376153963576
TXN772544949,199.56,P2P,ICICI,SBI,Lucknow,2024-11-16T08:41:58,8,5,0,31.339628966656893,2,0,0,0,0,5.301113453850038,0.48448497151080777,0.8660254037844387,-0.4999999999999998,17.53585158666276
TXN683572150,1055.9,Auto-Pay,Kotak,SBI,Delhi,2024-12-21T14:18:28,14,5,0,33.72819592993781,3,0,0,0,0,6.963095374015301,0.36761264911407926,-0.4999999999999997,-0.8660254037844388,20.991278371975127
TXN128516716,1538.63,QR,SBI,BOB,Jaipur,2024-10-30T09:46:19,9,2,0,18.274747197183004,2,0,0,1,0,7.33929740680042,0.3017302003313846,0.7071067811865476,-0.7071067811865475,22.309898878873202
TXN714541529,861.93,QR,Kotak,PNB,Hyderabad,2024-07-23T11:42:54,11,1,0,15.563504155391033,1,0,0,0,0,6.7603335753950295,0.3940854570820516,0.258819045102521,-0.9659258262890682,8.725401662156415
TXN105436178,637.41,P2P,PNB,ICICI,Hyderabad,2024-01-10T08:18:09,8,2,0,22.47133250197115,1,0,0,0,0,6.458980710173318,0.42472769477328814,0.8660254037844387,-0.4999999999999998,11.488533000788461
TXN579776643,487.02,Auto-Pay,Axis,PNB,Ahmedabad,2024-06-09T14:13:24,14,6,0,16.841296372126504,1,0,0,0,0,6.190356388619899,0.4452527532375009,-0.4999999999999997,-0.8660254037844388,9.2365185488506
TXN380337193,111.6,P2M,Kotak,SBI,Mumbai,2024-11-01T09:17:15,9,4,0,26.7012163188921,3,0,0,0,0,4.72384171570559,0.4964896536207363,0.7071067811865476,-0.7071067811865475,18.18048652755684
TXN295243604,6280.78,P2P,Axis,PNB,Lucknow,2024-07-06T18:14:35,18,5,0,21.88141577768966,1,0,0,0,0,8.745408658791307,0.34547311103284684,-1.0,-1.8369701987210297e-16,11.252566311075865
TXN242367109,50.0,P2M,BOB,HDFC,Hyderabad,2024-02-05T18:10:59,18,0,0,21.66605359673599,2,0,0,0,0,3.9318256327243257,0.5048967525062706,-1.0,-1.8369701987210297e-16,13.666421438694396
TXN511520530,3813.4,P2M,HDFC,ICICI,Pune,2024-02-04T09:15:11,9,6,0,40.457356533057684,2,0,0,0,0,8.246538657430976,0.008727857003793091,0.7071067811865476,-0.7071067811865475,21.182942613223073
TXN497230536,8505.64,Auto-Pay,BOB,SBI,Chennai,2024-05-11T19:02:51,19,5,0,24.24242191513241,1,0,0,0,0,9.048602313989464,0.6491195075664495,-0.9659258262890684,0.2588190451025203,12.196968766052965
TXN413548058,131.88,P2P,SBI,Axis,Lucknow,2024-04-06T09:06:00,9,5,0,13.87112596056063,2,0,0,0,0,4.889446465305039,0.49372186197465456,0.7071067811865476,-0.7071067811865475,10.548450384224253
TXN941936423,897.23,QR,SBI,SBI,Chennai,2024-04-12T10:50:56,10,4,0,37.39072266405282,1,0,0,0,0,6.800426160229466,0.3892677526882308,0.49999999999999994,-0.8660254037844387,17.456289065621128
TXN762463446,1812.2,P2P,Axis,Kotak,Jaipur,2024-08-04T12:04:31,12,6,0,42.976029709157395,2,0,0,0,0,7.502848519066694,0.26439367367366334,1.2246467991473532e-16,-1.0,22.190411883662957
TXN265272818,1031.09,P2M,SBI,PNB,Chennai,2024-11-23T08:43:49,8,5,0,24.952298451328,1,0,0,0,0,6.939341151541323,0.3709986900775551,0.8660254037844387,-0.4999999999999998,12.480919380531201
TXN490768192,9282.25,QR,HDFC,PNB,Chennai,2024-03-30T14:29:10,14,5,0,34.34832209481242,3,0,0,0,0,9.135966979986348,0.7551103690192876,-0.4999999999999997,-0.8660254037844388,21.239328837924965
TXN448056932,311.76,QR,Kotak,PNB,Ahmedabad,2024-03-07T19:58:35,19,3,0,29.650623429160227,3,0,0,0,0,5.745436123256313,0.4691720413978702,-0.9659258262890684,0.2588190451025203,19.36024937166409
TXN716551677,129.01,QR,Kotak,SBI,Mumbai,2024-11-11T18:11:12,18,0,0,36.45269350098558,1,0,0,0,0,4.867611370574077,0.49411355635454884,-1.0,-1.8369701987210297e-16,17.081077400394236
TXN758768410,5276.17,P2M,PNB,SBI,Chennai,2024-11-14T14:44:40,14,3,0,34.56712627128434,1,0,0,0,0,8.571145248160597,0.20836506539329086,-0.4999999999999997,-0.8660254037844388,16.326850508513736
TXN702373112,1057.63,P2P,SBI,BOB,Pune,2024-10-08T14:29:09,14,1,0,41.8855494992727,1,0,0,0,0,6.964730898338415,0.36737654065511866,-0.4999999999999997,-0.8660254037844388,19.25421979970908
TXN964441960,1380.12,P2M,ICICI,SBI,Kolkata,2024-08-02T11:41:28,11,4,0,27.103959067604183,1,0,0,0,0,7.2306500431896605,0.3233634672850542,0.258819045102521,-0.9659258262890682,13.341583627041674
TXN141803770,137.55,P2M,SBI,HDFC,Pune,2024-12-29T16:20:21,16,6,0,18.714562530292667,3,0,0,0,0,4.931231271308987,0.492948026736327,-0.8660254037844384,-0.5000000000000004,14.985825012117068
TXN575860229,50.0,P2M,BOB,SBI,Hyderabad,2024-11-18T20:18:09,20,0,0,41.4897782163221,2,0,0,0,0,3.9318256327243257,0.5048967525062706,-0.8660254037844386,0.5000000000000001,21.595911286528843
TXN801253039,662.42,P2P,BOB,HDFC,Pune,2024-08-27T10:05:27,10,1,0,27.907049995964726,1,0,0,0,0,6.497408273782366,0.42131435803420997,0.49999999999999994,-0.8660254037844387,13.662819998385892
TXN473173362,2014.93,P2P,BOB,Axis,Mumbai,2024-03-19T11:00:27,11,1,0,12.797221178116551,2,0,0,0,0,7.608835906366207,0.2367253107343066,0.258819045102521,-0.9659258262890682,10.11888847124662
TXN448114882,1267.51,P2P,Kotak,SBI,Mumbai,2024-08-05T16:33:19,16,0,0,18.88166483640231,1,0,0,0,0,7.145598262335027,0.33873235373797667,-0.8660254037844384,-0.5000000000000004,10.052665934560924
TXN780352998,431.0,P2M,Kotak,Axis,Jaipur,2024-01-02T10:45:29,10,1,0,13.740403091426465,2,0,0,0,0,6.068425588244111,0.45289829998372877,0.49999999999999994,-0.8660254037844387,10.496161236570586
TXN454783621,1926.5,P2P,SBI,ICICI,Pune,2024-11-05T08:52:30,8,1,0,37.343437174339115,1,0,0,0,0,7.563979105437484,0.24879413791690078,0.8660254037844387,-0.4999999999999998,17.43737486973565
TXN529039144,17565.86,P2P,Axis,HDFC,Lucknow,2024-01-09T12:36:15,12,1,0,41.732018439539004,3,0,0,0,0,9.773769451493381,1.8856481677076173,1.2246467991473532e-16,-1.0,24.1928073758156
TXN284000789,2114.06,Auto-Pay,Kotak,HDFC,Bangalore,2024-05-19T16:44:55,16,6,0,29.32684779791282,3,0,0,0,0,7.656838459872318,0.22319615955698488,-0.8660254037844384,-0.5000000000000004,19.23073911916513
TXN350229612,7572.86,P2P,ICICI,BOB,Chennai,2024-12-07T14:38:33,14,5,0,43.52196483621298,2,0,0,0,0,8.93245812400255,0.5218147397344898,-0.4999999999999997,-0.8660254037844388,22.40878593448519
TXN505772796,467.09,P2P,SBI,HDFC,Bangalore,2024-05-29T12:14:34,12,2,0,30.896642091349207,2,0,0,0,0,6.148660585121201,0.4479727772762785,1.2246467991473532e-16,-1.0,17.358656836539684
TXN829468028,23346.03,P2M,ICICI,HDFC,Lucknow,2024-02-11T19:29:04,19,6,0,42.711729412386774,2,0,0,0,0,10.058225060146277,2.674519284025783,-0.9659258262890684,0.2588190451025203,22.08469176495471
TXN526814992,50.0,P2M,PNB,HDFC,Jaipur,2024-12-10T08:45:17,8,1,0,26.11333063990921,3,0,0,0,0,3.9318256327243257,0.5048967525062706,0.8660254037844387,-0.4999999999999998,17.945332255963685
TXN580356890,805.88,QR,SBI,HDFC,Lucknow,2024-03-15T15:05:27,15,4,0,30.803302952697837,3,0,0,1,0,6.693174958328415,0.4017350981946198,-0.7071067811865471,-0.7071067811865479,29.821321181079135
TXN125199848,83.52,P2M,PNB,PNB,Chennai,2024-02-12T17:22:14,17,0,0,28.492064270279396,3,0,0,0,0,4.436988192747856,0.5003219805153111,-0.9659258262890683,-0.25881904510252063,18.89682570811176
TXN939085822,127.41,Auto-Pay,Kotak,HDFC,Pune,2024-04-09T14:51:07,14,1,0,36.77379921523031,3,0,0,0,0,4.855228269843183,0.49433192255936786,-0.4999999999999997,-0.8660254037844388,22.209519686092126
TXN573798197,1391.85,P2P,BOB,SBI,Jaipur,2024-09-20T17:16:08,17,4,0,16.448224686092914,3,0,0,0,0,7.239107286718302,0.3217625700459744,-0.9659258262890683,-0.25881904510252063,14.079289874437166
TXN476526735,52.52,P2P,Axis,ICICI,Hyderabad,2024-08-09T09:37:55,9,4,0,11.572746637278888,1,0,0,0,0,3.9800554158199732,0.5045528257336807,0.7071067811865476,-0.7071067811865475,7.129098654911555
TXN606403767,7853.03,P2P,ICICI,PNB,Jaipur,2024-03-23T18:30:10,18,5,0,37.45273809044081,2,0,0,0,0,8.968782054840363,0.5600520269870897,-1.0,-1.8369701987210297e-16,19.981095236176323
TXN885511577,1391.91,P2M,ICICI,PNB,Lucknow,2024-04-18T09:43:04,9,3,0,13.13914636567338,2,0,0,0,0,7.2391503629344935,0.32175438131329365,0.7071067811865476,-0.7071067811865475,10.255658546269352
TXN795150809,128.97,P2M,PNB,HDFC,Jaipur,2024-01-11T17:39:37,17,3,0,18.960543614878176,3,0,0,0,0,4.867303654593497,0.4941190155096693,-0.9659258262890683,-0.25881904510252063,15.084217445951271
TXN860354363,51.28,P2P,PNB,HDFC,Chennai,2024-03-03T15:55:18,15,6,0,30.687362940334744,1,0,0,0,0,3.956613888756021,0.5047220595424153,-0.7071067811865471,-0.7071067811865479,14.774945176133897
TXN456557132,977.2,Auto-Pay,BOB,BOB,Jaipur,2024-12-13T09:07:00,9,4,0,32.642559234313865,2,1,0,0,0,6.885714148105257,0.37835353681361744,0.7071067811865476,-0.7071067811865475,38.05702369372555
TXN341681003,45000.0,P2P,Axis,BOB,Ahmedabad,2024-01-18T09:32:17,9,3,0,65.29638912803162,6,1,1,1,1,10.714439990727769,5.629828814129581,0.7071067811865476,-0.7071067811865475,71.11855565121265
TXN863142368,1056.98,QR,Axis,SBI,Mumbai,2024-04-03T08:38:48,8,2,0,32.24212561456444,3,0,0,0,0,6.964116708647887,0.3674652519258264,0.8660254037844387,-0.4999999999999998,20.396850245825778
TXN941643395,617.94,P2P,BOB,PNB,Delhi,2024-08-11T10:17:50,10,6,0,24.029416463729948,2,0,0,0,0,6.42800833745341,0.4273849385281802,0.49999999999999994,-0.8660254037844387,14.61176658549198
TXN455157431,774.24,P2M,Axis,PNB,Pune,2024-02-02T17:35:17,17,4,0,35.79516356277952,2,0,0,0,0,6.653172658832547,0.4060532898949169,-0.9659258262890683,-0.25881904510252063,19.31806542511181
TXN865905103,8293.39,QR,HDFC,HDFC,Jaipur,2024-03-09T15:41:44,15,5,0,32.38476732116358,3,0,0,0,0,9.023334661644403,0.6201518657084193,-0.7071067811865471,-0.7071067811865479,20.453906928465432
TXN120201747,5872.91,P2P,ICICI,ICICI,Hyderabad,2024-11-18T12:15:31,12,0,0,25.173710805905095,1,0,0,0,0,8.67827578988429,0.2898074710581246,1.2246467991473532e-16,-1.0,12.569484322362038
TXN659241802,188.77,P2P,ICICI,HDFC,Ahmedabad,2024-02-04T17:52:38,17,6,0,38.896684119062336,2,0,0,0,0,5.245812812565887,0.4859575786045564,-0.9659258262890683,-0.25881904510252063,20.558673647624936
TXN730699168,6813.27,QR,Axis,Axis,Kolkata,2024-12-19T12:30:57,12,3,0,39.799701303876546,2,0,0,0,0,8.826774221738797,0.4181467487854148,1.2246467991473532e-16,-1.0,20.919880521550617
TXN447943842,1315.14,P2P,Axis,SBI,Chennai,2024-08-06T19:15:47,19,1,0,20.886844184183698,2,0,0,0,0,7.182458489205718,0.3322318647782689,-0.9659258262890684,0.2588190451025203,13.35473767367348
TXN939040100,1028.66,QR,HDFC,ICICI,Pune,2024-06-11T10:13:47,10,1,0,19.64448345424301,1,0,0,1,0,6.936983929642267,0.37133033375112395,0.49999999999999994,-0.8660254037844387,20.357793381697203
TXN581239153,1163.73,P2P,HDFC,Axis,Jaipur,2024-08-13T08:10:22,8,1,0,11.873171141182887,1,0,0,0,0,7.060244579482729,0.35289613169805384,0.8660254037844387,-0.4999999999999998,7.249268456473155
TXN934224071,563.18,P2M,HDFC,SBI,Pune,2024-05-25T10:43:15,10,5,0,37.09754453582256,3,0,0,0,0,6.335373349517041,0.434858521888113,0.49999999999999994,-0.8660254037844387,22.339017814329026
TXN289979926,1848.96,P2P,BOB,PNB,Pune,2024-04-07T22:01:28,22,6,1,89.4081968894256,10,0,0,0,1,7.522919296216998,0.25937671011794516,-0.5000000000000004,0.8660254037844384,75.76327875577024
TXN799382163,1240.93,QR,Axis,Kotak,Jaipur,2024-09-07T13:15:53,13,5,0,41.494680210248546,3,0,0,0,0,7.124421900196565,0.34235996231553356,-0.2588190451025208,-0.9659258262890683,24.097872084099418
TXN795438962,25000.0,P2P,Axis,SBI,Pune,2024-01-06T23:55:33,23,5,1,86.49105015410063,15,1,1,1,1,10.12667110305036,2.90025125389116,-0.25881904510252157,0.9659258262890681,117.09642006164026
TXN110047595,456.01,QR,PNB,PNB,Mumbai,2024-01-17T08:24:42,8,2,0,13.608281110481071,1,0,0,0,0,6.124705272492875,0.44948496324465065,0.8660254037844387,-0.4999999999999998,7.943312444192429
TXN165018961,221.24,P2P,Kotak,BOB,Chennai,2024-04-13T11:34:02,11,5,0,25.27376408004447,1,1,0,0,0,5.403757879006034,0.4815261094355093,0.258819045102521,-0.9659258262890682,32.609505632017786
TXN905957091,21257.87,P2P,HDFC,PNB,Bangalore,2024-05-06T19:06:15,19,0,0,39.435762078786155,3,0,0,0,0,9.964529499025213,2.3895295501164098,-0.9659258262890684,0.2588190451025203,23.274304831514463
TXN483202199,3871.59,P2P,Axis,PNB,Kolkata,2024-05-07T11:33:22,11,1,0,24.693890577089565,2,0,0,0,0,8.261678812821478,0.016669562915306788,0.258819045102521,-0.9659258262890682,14.877556230835827
TXN812654266,3273.12,P2P,Axis,ICICI,Mumbai,2024-05-26T14:14:58,14,6,0,18.72815257985622,3,0,0,1,0,8.093804409672348,0.06500895120848765,-0.4999999999999997,-0.8660254037844388,24.99126103194249
TXN733864930,50.0,P2M,Kotak,ICICI,Jaipur,2024-11-25T18:30:02,18,0,0,37.246624971214615,1,0,0,0,0,3.9318256327243257,0.5048967525062706,-1.0,-1.8369701987210297e-16,17.398649988485847
TXN921281610,233.61,QR,HDFC,ICICI,Pune,2024-06-20T13:45:25,13,3,0,27.929966006757457,1,0,0,0,0,5.457924561056874,0.4798378657145018,-0.2588190451025208,-0.9659258262890683,13.671986402702984
TXN440794390,3841.33,P2P,Kotak,PNB,Hyderabad,2024-07-03T18:28:21,18,2,0,42.46930399131423,1,0,0,0,0,8.253834232404115,0.012539712066666025,-1.0,-1.8369701987210297e-16,19.48772159652569
TXN899034419,1315.64,QR,ICICI,HDFC,Ahmedabad,2024-01-17T16:11:21,16,2,0,23.375046577196095,1,0,0,0,0,7.182838315857403,0.3321636253392629,-0.8660254037844384,-0.5000000000000004,11.850018630878438
TXN591748779,1100.52,P2P,HDFC,HDFC,Mumbai,2024-04-28T16:18:53,16,6,0,18.502918836650707,1,0,0,0,0,7.004446323136117,0.36152296157718733,-0.8660254037844384,-0.5000000000000004,9.901167534660283
TXN130877425,1451.41,QR,Axis,ICICI,Lucknow,2024-08-15T10:53:09,10,3,0,31.27881169892475,3,0,0,0,0,7.280979524672083,0.3136338880715843,0.49999999999999994,-0.8660254037844387,20.011524679569902
TXN426801348,325.84,P2M,HDFC,HDFC,Mumbai,2024-04-20T18:24:15,18,5,0,12.368573783029419,1,0,0,0,0,5.789470754516507,0.46725041879546236,-1.0,-1.8369701987210297e-16,7.447429513211768
TXN244323899,720.24,Collect,PNB,HDFC,Lucknow,2024-02-16T19:38:38,19,4,0,43.94333212117238,2,0,0,0,0,6.580971952908167,0.4134231493075607,-0.9659258262890684,0.2588190451025203,22.577332848468952
TXN555640940,119.66,P2M,BOB,HDFC,Lucknow,2024-01-26T09:41:30,9,4,0,41.0503254721834,2,0,0,0,0,4.792976673012616,0.4953896338639603,0.7071067811865476,-0.7071067811865475,21.42013018887336
TXN258372492,1503.1,P2M,BOB,ICICI,Jaipur,2024-06-21T09:49:58,9,4,0,21.102561597542973,2,0,0,0,0,7.315949991661167,0.3065792948671482,0.7071067811865476,-0.7071067811865475,13.44102463901719
TXN393424528,102.75,P2P,SBI,PNB,Hyderabad,2024-07-08T15:10:20,15,0,0,31.944144572348236,2,0,0,0,0,4.641984159110808,0.49769749169114186,-0.7071067811865471,-0.7071067811865479,17.777657828939297
TXN672204526,328.8,P2M,Axis,HDFC,Mumbai,2024-05-02T19:58:39,19,3,0,22.56271660885669,2,0,0,0,0,5.7984864101254985,0.46684644131654707,-0.9659258262890684,0.2588190451025203,14.025086643542677
TXN894243515,1161.92,QR,HDFC,PNB,Ahmedabad,2024-07-07T08:30:18,8,6,0,24.15589242551672,1,0,0,1,0,7.058689362534459,0.3531431584672554,0.8660254037844387,-0.4999999999999998,22.162356970206687
TXN383815902,63.9,QR,HDFC,PNB,Hyderabad,2024-06-12T14:46:37,14,2,0,39.54113224133778,3,0,0,0,0,4.1728476237100445,0.502999696101905,-0.4999999999999997,-0.8660254037844388,23.31645289653511
TXN411411697,1990.86,Collect,Kotak,SBI,Hyderabad,2024-02-05T17:20:55,17,0,0,24.98359698177137,1,0,0,0,0,7.5968241545502115,0.24001035732805356,-0.9659258262890683,-0.25881904510252063,12.493438792708549
TXN129201288,20000.0,Collect,Kotak,Kotak,Kolkata,2024-11-08T03:16:12,3,4,1,78.03530261092699,18,1,1,1,1,9.90353755128617,2.2178568638315546,0.7071067811865476,0.7071067811865476,121.2141210443708
TXN286090221,50.0,P2P,HDFC,ICICI,Lucknow,2024-12-04T09:01:40,9,2,0,17.612261398704007,3,0,0,0,0,3.9318256327243257,0.5048967525062706,0.7071067811865476,-0.7071067811865475,14.544904559481603
TXN538312589,3637.63,P2M,PNB,Axis,Lucknow,2024-01-04T13:06:11,13,3,0,26.06208879343424,1,0,0,0,0,8.199362516158082,0.015261035384362272,-0.2588190451025208,-0.9659258262890683,12.924835517373696
TXN781474349,50000.0,Collect,Axis,Axis,Pune,2024-02-17T15:32:26,15,5,0,85.83263553954721,7,1,1,0,1,10.819798284210286,6.312223204189186,-0.7071067811865471,-0.7071067811865479,71.83305421581889
TXN862873614,8392.8,QR,ICICI,SBI,Jaipur,2024-11-06T16:15:55,16,2,0,36.770676995691176,2,0,0,0,0,9.03524861706691,0.6337192309715843,-0.8660254037844384,-0.5000000000000004,19.708270798276473
TXN464775393,1754.12,P2M,Kotak,SBI,Kolkata,2024-09-17T20:18:11,20,1,0,38.62377257481667,1,0,0,0,0,7.470292509630806,0.27232036690859573,-0.8660254037844386,0.5000000000000001,17.949509029926666
TXN353620206,30000.0,P2P,ICICI,SBI,Chennai,2024-03-27T22:07:37,22,2,1,89.44025009193035,15,1,1,0,1,10.308985993422082,3.5826456439507655,-0.5000000000000004,0.8660254037844384,108.27610003677214
TXN792875690,242.95,QR,Axis,SBI,Pune,2024-09-27T10:27:39,10,4,0,27.25473501865861,1,0,0,0,0,5.496963286261846,0.47856315299387053,0.49999999999999994,-0.8660254037844387,13.401894007463445
TXN237823135,1001.99,QR,BOB,BOB,Lucknow,2024-03-23T13:19:44,13,5,0,30.48494154140497,2,0,0,0,0,6.910740817822503,0.3749702254277019,-0.2588190451025208,-0.9659258262890683,17.19397661656199
TXN114445343,163.3,P2P,Axis,BOB,Ahmedabad,2024-04-14T16:25:22,16,6,0,12.647700906602907,1,0,0,0,0,5.101694025043223,0.48943369562752,-0.8660254037844384,-0.5000000000000004,7.559080362641163
TXN311134256,5527.61,P2P,Kotak,HDFC,Hyderabad,2024-01-27T13:17:44,13,5,0,18.46747048417328,1,0,0,0,0,8.61769170668241,0.24268131448060826,-0.2588190451025208,-0.9659258262890683,9.886988193669312
TXN151754265,1714.02,P2P,Kotak,Axis,Kolkata,2024-11-15T16:21:51,16,4,0,10.683524810392166,1,0,0,0,0,7.447180021339622,0.2777931699168738,-0.8660254037844384,-0.5000000000000004,6.773409924156867
TXN528113695,1229.4,P2M,PNB,PNB,Delhi,2024-11-25T01:56:58,1,0,1,71.29568353826578,10,1,0,1,1,7.115094598751379,0.34393356377901096,0.25881904510252074,0.9659258262890683,98.51827341530631
TXN393738685,253.75,Auto-Pay,Kotak,BOB,Bangalore,2024-09-29T20:44:43,20,6,0,32.11143294579712,2,0,0,0,0,5.540282672102834,0.47708918111134174,-0.8660254037844386,0.5000000000000001,17.844573178318846
TXN136144501,1807.22,P2P,PNB,HDFC,Delhi,2024-12-06T17:54:13,17,4,0,14.282532135921409,3,0,0,0,0,7.500098214965468,0.2650733384861627,-0.9659258262890683,-0.25881904510252063,13.213012854368564
TXN498394950,50.0,QR,Axis,PNB,Chennai,2024-09-02T09:54:59,9,0,0,26.386372661896768,1,0,0,0,0,3.9318256327243257,0.5048967525062706,0.7071067811865476,-0.7071067811865475,13.054549064758708
TXN179117906,94.87,P2P,Axis,BOB,Delhi,2024-05-28T13:42:52,13,1,0,38.16245940671371,3,0,0,0,0,4.562993107088905,0.4987729452498758,-0.2588190451025208,-0.9659258262890683,22.764983762685482
TXN550756868,2521.94,P2P,Axis,Kotak,Mumbai,2024-08-23T09:41:19,9,4,0,41.814331217020246,2,0,0,0,0,7.833180167145438,0.1675291547934825,0.7071067811865476,-0.7071067811865475,21.7257324868081
TXN239021798,482.72,P2P,Axis,Axis,Ahmedabad,2024-12-23T14:44:33,14,0,0,43.521062159103764,2,0,0,0,0,6.181506226917075,0.4458396124129522,-0.4999999999999997,-0.8660254037844388,22.408424863641507
TXN313737126,6904.01,P2P,PNB,Axis,Delhi,2024-09-16T11:05:51,11,0,0,12.725764618195177,2,0,0,0,0,8.840002514068267,0.4305308421762165,0.258819045102521,-0.9659258262890682,10.09030584727807
TXN895592453,8838.12,P2P,Axis,Axis,Jaipur,2024-04-07T09:39:43,9,6,0,13.431094782973393,2,0,0,0,0,9.086942603165195,0.6944960049278532,0.7071067811865476,-0.7071067811865475,10.372437913189358
TXN114989906,207.16,P2P,ICICI,HDFC,Ahmedabad,2024-06-08T09:31:40,9,5,0,33.18001993052194,1,0,0,0,0,5.338307014764196,0.4834477320379172,0.7071067811865476,-0.7071067811865475,15.772007972208776
TXN882006845,459.56,P2M,Kotak,HDFC,Jaipur,2024-10-25T10:29:46,10,4,0,17.621613752507287,3,0,0,0,0,6.132443140367554,0.4490004632277083,0.49999999999999994,-0.8660254037844387,14.548645501002916
TXN854427877,699.5,Collect,PNB,HDFC,Delhi,2024-01-16T18:35:37,18,1,0,42.51796871777915,1,0,0,0,0,6.551794365777062,0.41625372123752796,-1.0,-1.8369701987210297e-16,19.50718748711166
TXN641634367,354.95,P2P,HDFC,ICICI,Pune,2024-11-15T08:12:01,8,4,0,42.20674099184738,1,0,0,0,0,5.874790271549882,0.4632775186565354,0.8660254037844387,-0.4999999999999998,19.382696396738954
TXN718688857,138.3,P2P,HDFC,ICICI,Kolkata,2024-08-16T17:50:53,17,4,0,30.008613956665133,2,0,0,0,0,4.93662988078576,0.492845667577818,-0.9659258262890683,-0.25881904510252063,17.003445582666053
TXN530002244,818.46,P2P,Axis,BOB,Kolkata,2024-09-10T18:42:09,18,1,0,37.507734831910895,3,0,0,0,0,6.708645586742473,0.4000181939092298,-1.0,-1.8369701987210297e-16,22.503093932764358
